sample_id,system_class_id,system_class_name,sensor_fault_id,sensor_fault_name,severity,replicate_idx,flag_CO2_warn,flag_CO2_crit,flag_O2_warn_low,flag_O2_crit_low,flag_P_warn,flag_P_crit
356,2,Valve_Stiction,0,None,0.9025787539560758,116,False,False,False,False,False,False
357,2,Valve_Stiction,0,None,0.909152319513139,117,False,False,False,False,False,False
358,2,Valve_Stiction,2,High_Noise,1.0,118,False,False,False,False,False,False
359,2,Valve_Stiction,0,None,0.959238701085157,119,False,False,False,False,False,False
360,3,Vacuum_Anomaly,0,None,0.12979764504873068,0,False,False,False,False,False,False
361,3,Vacuum_Anomaly,0,None,0.0,1,False,False,False,False,False,False
362,3,Vacuum_Anomaly,0,None,0.02486092068853627,2,False,False,False,False,False,False
363,3,Vacuum_Anomaly,4,Spike_Outliers,0.0,3,False,False,False,False,False,False
364,3,Vacuum_Anomaly,0,None,0.0,4,False,False,False,False,False,False
365,3,Vacuum_Anomaly,0,None,0.0,5,False,False,False,False,False,False
366,3,Vacuum_Anomaly,1,Bias_Drift,0.03224897871359936,6,False,False,False,False,False,False
367,3,Vacuum_Anomaly,0,None,0.04495515000561719,7,False,False,False,False,False,False
368,3,Vacuum_Anomaly,3,Partial_Freeze,0.0,8,False,False,False,False,False,False
369,3,Vacuum_Anomaly,0,None,0.0,9,False,False,False,False,False,False
370,3,Vacuum_Anomaly,2,High_Noise,0.0,10,False,False,False,False,False,False
371,3,Vacuum_Anomaly,0,None,0.12896208542499574,11,False,False,False,False,False,False
372,3,Vacuum_Anomaly,0,None,0.04021159353527606,12,False,False,False,False,False,False
373,3,Vacuum_Anomaly,2,High_Noise,0.19316878292431044,13,False,False,False,False,False,False
374,3,Vacuum_Anomaly,0,None,0.15234143845224926,14,False,False,False,False,False,False
375,3,Vacuum_Anomaly,0,None,0.16315926415270063,15,False,False,False,False,False,False
376,3,Vacuum_Anomaly,0,None,0.37167379080359586,16,False,False,False,False,False,False
377,3,Vacuum_Anomaly,0,None,0.17247520596091456,17,False,False,False,False,False,False
378,3,Vacuum_Anomaly,0,None,0.04579234529128415,18,False,False,False,False,False,False
379,3,Vacuum_Anomaly,1,Bias_Drift,0.18172629438601307,19,False,False,False,False,False,False
380,3,Vacuum_Anomaly,0,None,0.13853603854614932,20,False,False,False,False,False,False
381,3,Vacuum_Anomaly,0,None,0.1600247386095468,21,False,False,False,False,False,False
382,3,Vacuum_Anomaly,0,None,0.1682331367510396,22,False,False,False,False,False,False
383,3,Vacuum_Anomaly,0,None,0.15377327390351597,23,False,False,False,False,False,False
384,3,Vacuum_Anomaly,0,None,0.3581048411884221,24,False,False,False,False,False,False
385,3,Vacuum_Anomaly,0,None,0.260245706758746,25,False,False,False,False,False,False
386,3,Vacuum_Anomaly,0,None,0.19556340536329242,26,False,False,False,False,False,False
387,3,Vacuum_Anomaly,0,None,0.29077107956709236,27,False,False,False,False,False,False
388,3,Vacuum_Anomaly,0,None,0.20142159337327817,28,False,False,False,False,False,False
389,3,Vacuum_Anomaly,0,None,0.3640525708459123,29,False,False,False,False,False,False
390,3,Vacuum_Anomaly,0,None,0.39248675270066946,30,False,False,False,False,False,False
391,3,Vacuum_Anomaly,0,None,0.1507689379598628,31,False,False,False,False,False,False
392,3,Vacuum_Anomaly,0,None,0.23113672934741164,32,False,False,False,False,False,False
393,3,Vacuum_Anomaly,0,None,0.2699936427589823,33,False,False,False,False,False,False
394,3,Vacuum_Anomaly,0,None,0.15725557370299462,34,False,False,False,False,False,False
395,3,Vacuum_Anomaly,0,None,0.2510105825188168,35,False,False,False,False,False,False
396,3,Vacuum_Anomaly,0,None,0.3257870093870912,36,False,False,False,False,False,False
397,3,Vacuum_Anomaly,0,None,0.4361712032456553,37,False,False,False,False,False,False
398,3,Vacuum_Anomaly,0,None,0.4252264399585072,38,False,False,False,False,False,False
399,3,Vacuum_Anomaly,0,None,0.25528571820723595,39,False,False,False,False,False,False
400,3,Vacuum_Anomaly,0,None,0.39937864214798413,40,False,False,False,False,False,False
401,3,Vacuum_Anomaly,0,None,0.3041683236242728,41,False,False,False,False,False,False
402,3,Vacuum_Anomaly,0,None,0.434522265418489,42,False,False,False,False,False,False
403,3,Vacuum_Anomaly,0,None,0.26059707037629637,43,False,False,False,False,False,False
404,3,Vacuum_Anomaly,0,None,0.5429839291364615,44,False,False,False,False,False,False
405,3,Vacuum_Anomaly,0,None,0.23876456271108507,45,False,False,False,False,False,False
406,3,Vacuum_Anomaly,0,None,0.4945649812054387,46,False,False,False,False,False,False
407,3,Vacuum_Anomaly,0,None,0.3813691785816129,47,False,False,False,False,False,False
408,3,Vacuum_Anomaly,0,None,0.655032381138492,48,False,False,False,False,False,False
409,3,Vacuum_Anomaly,0,None,0.3473669330914193,49,False,False,False,False,False,False
410,3,Vacuum_Anomaly,0,None,0.6206167276183936,50,False,False,False,False,False,False
411,3,Vacuum_Anomaly,0,None,0.6386566578522348,51,False,False,False,False,False,False
412,3,Vacuum_Anomaly,0,None,0.475379021322477,52,False,False,False,False,False,False
413,3,Vacuum_Anomaly,0,None,0.5445093957518718,53,False,False,False,False,False,False
414,3,Vacuum_Anomaly,0,None,0.3989745966431437,54,False,False,False,False,False,False
415,3,Vacuum_Anomaly,0,None,0.3477110257882749,55,False,False,False,False,False,False
416,3,Vacuum_Anomaly,0,None,0.4689109539703152,56,False,False,False,False,False,False
417,3,Vacuum_Anomaly,0,None,0.4251857016543822,57,False,False,False,False,False,False
418,3,Vacuum_Anomaly,0,None,0.3310459572811897,58,False,False,False,False,False,False
419,3,Vacuum_Anomaly,0,None,0.5554046891996071,59,False,False,False,False,False,False
420,3,Vacuum_Anomaly,0,None,0.6003491091931595,60,False,False,False,False,False,False
421,3,Vacuum_Anomaly,3,Partial_Freeze,0.5237054601858946,61,False,False,False,False,False,False
422,3,Vacuum_Anomaly,0,None,0.5228860398033057,62,False,False,False,False,False,False
423,3,Vacuum_Anomaly,0,None,0.6128387195821644,63,False,False,False,False,False,False
424,3,Vacuum_Anomaly,0,None,0.4215947370057883,64,False,False,False,False,False,False
425,3,Vacuum_Anomaly,4,Spike_Outliers,0.5217755952381293,65,True,True,False,False,False,False
426,3,Vacuum_Anomaly,0,None,0.5713908392586919,66,False,False,False,False,False,False
427,3,Vacuum_Anomaly,3,Partial_Freeze,0.6067116287820397,67,False,False,False,False,False,False
428,3,Vacuum_Anomaly,2,High_Noise,0.6157749767725914,68,False,False,False,False,False,False
429,3,Vacuum_Anomaly,0,None,0.40154693609649744,69,False,False,False,False,False,False
430,3,Vacuum_Anomaly,0,None,0.5366782033210679,70,False,False,False,False,False,False
431,3,Vacuum_Anomaly,0,None,0.35817196387348327,71,False,False,False,False,False,False
432,3,Vacuum_Anomaly,0,None,0.6625028532934801,72,False,False,False,False,False,False
433,3,Vacuum_Anomaly,0,None,0.6476671715833457,73,False,False,False,False,False,False
434,3,Vacuum_Anomaly,0,None,0.4320705709672077,74,False,False,False,False,False,False
435,3,Vacuum_Anomaly,0,None,0.6155465998248228,75,False,False,False,False,False,False
436,3,Vacuum_Anomaly,1,Bias_Drift,0.6435665176234776,76,False,False,False,False,False,False
437,3,Vacuum_Anomaly,0,None,0.6560080062507616,77,False,False,False,False,False,False
438,3,Vacuum_Anomaly,0,None,0.6666386470822868,78,False,False,False,False,False,False
439,3,Vacuum_Anomaly,0,None,0.6802339646188668,79,False,False,False,False,False,False
440,3,Vacuum_Anomaly,0,None,0.8410486255740425,80,False,False,False,False,False,False
441,3,Vacuum_Anomaly,0,None,0.7134977891298827,81,False,False,False,False,False,False
442,3,Vacuum_Anomaly,0,None,0.6379530050912576,82,False,False,False,False,False,False
443,3,Vacuum_Anomaly,0,None,0.6725190234545636,83,False,False,False,False,False,False
444,3,Vacuum_Anomaly,3,Partial_Freeze,0.6959152603288729,84,False,False,False,False,False,False
445,3,Vacuum_Anomaly,0,None,0.5701620754062833,85,False,False,False,False,False,False
446,3,Vacuum_Anomaly,1,Bias_Drift,0.8940160197775407,86,False,False,False,False,False,False
447,3,Vacuum_Anomaly,0,None,0.7543998264440273,87,False,False,False,False,False,False
448,3,Vacuum_Anomaly,0,None,0.6980672115625736,88,False,False,False,False,False,False
449,3,Vacuum_Anomaly,0,None,0.716808912236684,89,False,False,False,False,False,False
450,3,Vacuum_Anomaly,0,None,0.7612260648315295,90,False,False,False,False,False,False
451,3,Vacuum_Anomaly,0,None,0.8168599941864427,91,False,False,False,False,False,False
452,3,Vacuum_Anomaly,0,None,0.9521374661136729,92,False,False,False,False,False,False
453,3,Vacuum_Anomaly,0,None,0.9017859703863319,93,False,False,False,False,False,False
454,3,Vacuum_Anomaly,0,None,0.652497613537246,94,False,False,False,False,False,False
455,3,Vacuum_Anomaly,2,High_Noise,0.6481485578717943,95,False,False,False,False,False,False
456,3,Vacuum_Anomaly,0,None,0.6927158779182372,96,False,False,False,False,False,False
457,3,Vacuum_Anomaly,4,Spike_Outliers,0.8618586025295907,97,True,True,False,False,False,False
458,3,Vacuum_Anomaly,0,None,0.8544606668849718,98,False,False,False,False,False,False
459,3,Vacuum_Anomaly,0,None,0.8309029349501755,99,False,False,False,False,False,False
460,3,Vacuum_Anomaly,0,None,0.8312240288586076,100,False,False,False,False,False,False
461,3,Vacuum_Anomaly,0,None,0.8980742860371075,101,False,False,False,False,False,False
462,3,Vacuum_Anomaly,0,None,0.8579461572579115,102,False,False,False,False,False,False
463,3,Vacuum_Anomaly,0,None,0.9397675998192723,103,False,False,False,False,False,False
464,3,Vacuum_Anomaly,0,None,0.8378558769176975,104,False,False,False,False,False,False
465,3,Vacuum_Anomaly,0,None,0.9413968097856048,105,False,False,False,False,False,False
466,3,Vacuum_Anomaly,0,None,0.7521046024577412,106,False,False,False,False,False,False
467,3,Vacuum_Anomaly,0,None,0.8624979192990003,107,False,False,False,False,False,False
468,3,Vacuum_Anomaly,0,None,0.769280138611015,108,False,False,False,False,False,False
469,3,Vacuum_Anomaly,0,None,1.0,109,False,False,False,False,False,False
470,3,Vacuum_Anomaly,0,None,0.9915615065045889,110,False,False,False,False,False,False
471,3,Vacuum_Anomaly,2,High_Noise,0.9902355155474789,111,False,False,False,False,False,False
472,3,Vacuum_Anomaly,1,Bias_Drift,0.9219613025798812,112,False,False,False,False,False,False
473,3,Vacuum_Anomaly,0,None,0.9564307828287789,113,False,False,False,False,False,False
474,3,Vacuum_Anomaly,0,None,1.0,114,False,False,False,False,False,False
475,3,Vacuum_Anomaly,0,None,1.0,115,False,False,False,False,False,False
476,3,Vacuum_Anomaly,0,None,1.0,116,False,False,False,False,False,False
477,3,Vacuum_Anomaly,0,None,0.8974515993517685,117,False,False,False,False,False,False
478,3,Vacuum_Anomaly,0,None,0.8189589255613435,118,False,False,False,False,False,False
479,3,Vacuum_Anomaly,0,None,1.0,119,False,False,False,False,False,False
480,4,CDRA_Degradation,0,None,0.0,0,False,False,False,False,False,False
481,4,CDRA_Degradation,4,Spike_Outliers,0.04239168550723793,1,False,False,False,False,False,False
482,4,CDRA_Degradation,2,High_Noise,0.09136011591690907,2,True,False,False,False,False,False
483,4,CDRA_Degradation,0,None,0.0,3,False,False,False,False,False,False
484,4,CDRA_Degradation,0,None,0.0,4,False,False,False,False,False,False
485,4,CDRA_Degradation,0,None,0.0,5,False,False,False,False,False,False
486,4,CDRA_Degradation,0,None,0.0,6,False,False,False,False,False,False
487,4,CDRA_Degradation,0,None,0.20724654327098516,7,False,False,False,False,False,False
488,4,CDRA_Degradation,0,None,0.0,8,False,False,False,False,False,False
489,4,CDRA_Degradation,0,None,0.03836667638186082,9,False,False,False,False,False,False
490,4,CDRA_Degradation,1,Bias_Drift,0.030532654701303334,10,False,False,False,False,False,False
491,4,CDRA_Degradation,0,None,0.09492850673351634,11,False,False,False,False,False,False
492,4,CDRA_Degradation,0,None,0.2269387432730382,12,False,False,False,False,False,False
493,4,CDRA_Degradation,2,High_Noise,0.1708019293266086,13,False,False,False,False,False,False
494,4,CDRA_Degradation,0,None,0.19563694583694186,14,False,False,False,False,False,False
495,4,CDRA_Degradation,4,Spike_Outliers,0.0,15,True,True,False,False,False,False
496,4,CDRA_Degradation,0,None,0.0,16,False,False,False,False,False,False
497,4,CDRA_Degradation,0,None,0.18819547595246255,17,False,False,False,False,False,False
498,4,CDRA_Degradation,0,None,0.1255230807227682,18,False,False,False,False,False,False
499,4,CDRA_Degradation,0,None,0.381788145646591,19,False,False,False,False,False,False
500,4,CDRA_Degradation,0,None,0.1696354286029177,20,False,False,False,False,False,False
501,4,CDRA_Degradation,0,None,0.25875893715852516,21,False,False,False,False,False,False
502,4,CDRA_Degradation,0,None,0.0,22,False,False,False,False,False,False
503,4,CDRA_Degradation,0,None,0.00706063962873929,23,False,False,False,False,False,False
504,4,CDRA_Degradation,4,Spike_Outliers,0.08729313960838968,24,False,False,False,False,False,False
505,4,CDRA_Degradation,0,None,0.054820009949951704,25,False,False,False,False,False,False
506,4,CDRA_Degradation,0,None,0.3403578022197818,26,False,False,False,False,False,False
507,4,CDRA_Degradation,2,High_Noise,0.37215126734396925,27,True,False,False,False,False,False
508,4,CDRA_Degradation,0,None,0.2325520883965139,28,False,False,False,False,False,False
509,4,CDRA_Degradation,0,None,0.28499399149698895,29,False,False,False,False,False,False
510,4,CDRA_Degradation,0,None,0.15532578481136466,30,False,False,False,False,False,False
511,4,CDRA_Degradation,0,None,0.16277053630264615,31,False,False,False,False,False,False
512,4,CDRA_Degradation,2,High_Noise,0.09183363532401159,32,False,False,False,False,False,False
513,4,CDRA_Degradation,1,Bias_Drift,0.225647144891002,33,False,False,False,False,False,False
514,4,CDRA_Degradation,1,Bias_Drift,0.42906088797971614,34,True,True,False,False,False,False
515,4,CDRA_Degradation,0,None,0.21879664774354812,35,False,False,False,False,False,False
516,4,CDRA_Degradation,2,High_Noise,0.24844402378393776,36,True,False,False,False,False,False
517,4,CDRA_Degradation,0,None,0.2375572243828316,37,False,False,False,False,False,False
518,4,CDRA_Degradation,0,None,0.27321117875234163,38,False,False,False,False,False,False
519,4,CDRA_Degradation,0,None,0.40773679556111164,39,False,False,False,False,False,False
520,4,CDRA_Degradation,0,None,0.19931628014631456,40,False,False,False,False,False,False
521,4,CDRA_Degradation,0,None,0.31258234448984146,41,False,False,False,False,False,False
522,4,CDRA_Degradation,0,None,0.431543193931252,42,False,False,False,False,False,False
523,4,CDRA_Degradation,3,Partial_Freeze,0.4986210555394984,43,True,False,False,False,False,False
524,4,CDRA_Degradation,0,None,0.2917951512137953,44,False,False,False,False,False,False
525,4,CDRA_Degradation,0,None,0.3723178750784761,45,False,False,False,False,False,False
526,4,CDRA_Degradation,0,None,0.4906396476868567,46,True,False,False,False,False,False
527,4,CDRA_Degradation,0,None,0.3049233828072362,47,False,False,False,False,False,False
528,4,CDRA_Degradation,0,None,0.32048004597550395,48,False,False,False,False,False,False
529,4,CDRA_Degradation,0,None,0.29927514527507904,49,False,False,False,False,False,False
530,4,CDRA_Degradation,0,None,0.49521449532461354,50,True,False,False,False,False,False
531,4,CDRA_Degradation,0,None,0.40584119875537034,51,False,False,False,False,False,False
532,4,CDRA_Degradation,0,None,0.29243101967575036,52,False,False,False,False,False,False
533,4,CDRA_Degradation,0,None,0.40300015084970436,53,False,False,False,False,False,False
534,4,CDRA_Degradation,0,None,0.4468093255019404,54,False,False,False,False,False,False
535,4,CDRA_Degradation,0,None,0.19276747629401547,55,False,False,False,False,False,False
536,4,CDRA_Degradation,0,None,0.3458437670620077,56,False,False,False,False,False,False
537,4,CDRA_Degradation,0,None,0.5543960544994613,57,True,False,False,False,False,False
538,4,CDRA_Degradation,0,None,0.5484130658638986,58,True,False,False,False,False,False
539,4,CDRA_Degradation,0,None,0.5971341997516509,59,True,False,False,False,False,False
540,4,CDRA_Degradation,0,None,0.690351995035027,60,True,False,False,False,False,False
541,4,CDRA_Degradation,0,None,0.5904745356526955,61,True,False,False,False,False,False
542,4,CDRA_Degradation,0,None,0.6990863133617143,62,True,False,False,False,False,False
543,4,CDRA_Degradation,0,None,0.5130158548495073,63,True,False,False,False,False,False
544,4,CDRA_Degradation,0,None,0.36615630895142237,64,False,False,False,False,False,False
545,4,CDRA_Degradation,0,None,0.48207119176095664,65,True,False,False,False,False,False
546,4,CDRA_Degradation,0,None,0.5918914895865104,66,True,False,False,False,False,False
547,4,CDRA_Degradation,0,None,0.6452060511336077,67,True,False,False,False,False,False
548,4,CDRA_Degradation,0,None,0.579572003030157,68,True,False,False,False,False,False
549,4,CDRA_Degradation,0,None,0.5106713357459234,69,True,False,False,False,False,False
550,4,CDRA_Degradation,0,None,0.5513861287400332,70,True,False,False,False,False,False
551,4,CDRA_Degradation,0,None,0.5162262270253628,71,True,False,False,False,False,False
552,4,CDRA_Degradation,0,None,0.4253960376638395,72,True,False,False,False,False,False
553,4,CDRA_Degradation,0,None,0.5918719637807626,73,True,False,False,False,False,False
554,4,CDRA_Degradation,0,None,0.6678232235440684,74,True,False,False,False,False,False
555,4,CDRA_Degradation,0,None,0.8677619393901106,75,True,False,False,False,False,False
556,4,CDRA_Degradation,0,None,0.5148571218370431,76,True,False,False,False,False,False
557,4,CDRA_Degradation,0,None,0.5072618961843867,77,True,False,False,False,False,False
558,4,CDRA_Degradation,2,High_Noise,0.5675799282875345,78,True,False,False,False,False,False
559,4,CDRA_Degradation,0,None,0.6483809301671511,79,True,False,False,False,False,False
560,4,CDRA_Degradation,0,None,0.5544225906791942,80,True,False,False,False,False,False
561,4,CDRA_Degradation,0,None,0.6496537366698532,81,True,False,False,False,False,False
562,4,CDRA_Degradation,0,None,0.6532866288443907,82,True,False,False,False,False,False
563,4,CDRA_Degradation,0,None,0.6441697561295252,83,True,False,False,False,False,False
564,4,CDRA_Degradation,0,None,0.7345724556478928,84,True,False,False,False,False,False
565,4,CDRA_Degradation,0,None,0.8762382883384365,85,True,False,False,False,False,False
566,4,CDRA_Degradation,0,None,0.8121215408325075,86,True,False,False,False,False,False
567,4,CDRA_Degradation,0,None,0.7797359753932381,87,True,False,False,False,False,False
568,4,CDRA_Degradation,0,None,0.7173194008295385,88,True,False,False,False,False,False
569,4,CDRA_Degradation,0,None,0.8958126313019013,89,True,False,False,False,False,False
570,4,CDRA_Degradation,0,None,0.8211415320454659,90,True,False,False,False,False,False
571,4,CDRA_Degradation,2,High_Noise,0.6154138298612859,91,True,False,False,False,False,False
572,4,CDRA_Degradation,0,None,0.7324634367940515,92,True,False,False,False,False,False
573,4,CDRA_Degradation,0,None,0.7262113861754893,93,True,False,False,False,False,False
574,4,CDRA_Degradation,0,None,0.799402153002867,94,True,False,False,False,False,False
575,4,CDRA_Degradation,0,None,0.7493761180709629,95,True,False,False,False,False,False
576,4,CDRA_Degradation,0,None,0.9993476876409322,96,True,False,False,False,False,False
577,4,CDRA_Degradation,0,None,0.7149830298169721,97,True,False,False,False,False,False
578,4,CDRA_Degradation,0,None,0.7591048256780494,98,True,False,False,False,False,False
579,4,CDRA_Degradation,3,Partial_Freeze,0.582084828379657,99,True,False,False,False,False,False
580,4,CDRA_Degradation,0,None,0.9329799325303902,100,True,False,False,False,False,False
581,4,CDRA_Degradation,0,None,0.932303860222913,101,True,False,False,False,False,False
582,4,CDRA_Degradation,0,None,1.0,102,True,False,False,False,False,False
583,4,CDRA_Degradation,0,None,0.9651953533977576,103,True,False,False,False,False,False
584,4,CDRA_Degradation,0,None,0.9248476751743292,104,True,False,False,False,False,False
585,4,CDRA_Degradation,0,None,0.8376359507286687,105,True,False,False,False,False,False
586,4,CDRA_Degradation,4,Spike_Outliers,0.8558252011218631,106,True,True,False,False,False,False
587,4,CDRA_Degradation,4,Spike_Outliers,0.8950253243265159,107,True,True,False,False,False,False
588,4,CDRA_Degradation,0,None,0.893809506529734,108,True,False,False,False,False,False
589,4,CDRA_Degradation,0,None,0.7564672184980673,109,True,False,False,False,False,False
590,4,CDRA_Degradation,0,None,0.9189055223614198,110,True,False,False,False,False,False
591,4,CDRA_Degradation,0,None,1.0,111,True,False,False,False,False,False
592,4,CDRA_Degradation,0,None,0.8343300327423383,112,True,False,False,False,False,False
593,4,CDRA_Degradation,0,None,0.9921761354821147,113,True,False,False,False,False,False
594,4,CDRA_Degradation,0,None,0.9255903635047068,114,True,False,False,False,False,False
595,4,CDRA_Degradation,0,None,0.9364798624009982,115,True,False,False,False,False,False
596,4,CDRA_Degradation,0,None,0.8355306505782966,116,True,False,False,False,False,False
597,4,CDRA_Degradation,0,None,0.9511207645718708,117,True,False,False,False,False,False
598,4,CDRA_Degradation,0,None,0.8824326731202399,118,True,False,False,False,False,False
599,4,CDRA_Degradation,0,None,1.0,119,True,False,False,False,False,False
600,5,OGA_Degradation,0,None,0.0015597925349255413,0,False,False,False,False,False,False
601,5,OGA_Degradation,0,None,0.0,1,False,False,False,False,False,False
602,5,OGA_Degradation,0,None,0.028319165835930506,2,False,False,False,False,False,False
603,5,OGA_Degradation,0,None,0.10653367503776545,3,False,False,False,False,False,False
604,5,OGA_Degradation,0,None,0.11077230085950499,4,False,False,False,False,False,False
605,5,OGA_Degradation,0,None,0.03016237268143329,5,False,False,False,False,False,False
606,5,OGA_Degradation,0,None,0.27757022093768,6,False,False,False,False,False,False
607,5,OGA_Degradation,0,None,0.018589734755577833,7,False,False,False,False,False,False
608,5,OGA_Degradation,0,None,0.06439148220803109,8,False,False,False,False,False,False
609,5,OGA_Degradation,4,Spike_Outliers,0.13300684358451584,9,True,True,False,False,False,False
610,5,OGA_Degradation,0,None,0.07361089547091759,10,False,False,False,False,False,False
611,5,OGA_Degradation,0,None,0.18159268565228248,11,False,False,False,False,False,False
612,5,OGA_Degradation,0,None,0.054945695973606073,12,False,False,False,False,False,False
613,5,OGA_Degradation,0,None,0.13288632956287516,13,False,False,False,False,False,False
614,5,OGA_Degradation,0,None,0.01661732279855875,14,False,False,False,False,False,False
615,5,OGA_Degradation,0,None,0.0,15,False,False,False,False,False,False
616,5,OGA_Degradation,0,None,0.06936072363159813,16,False,False,False,False,False,False
617,5,OGA_Degradation,0,None,0.09991291352824974,17,False,False,False,False,False,False
618,5,OGA_Degradation,0,None,0.21991185710150313,18,False,False,False,False,False,False
619,5,OGA_Degradation,0,None,0.2353892790872828,19,False,False,False,False,False,False
620,5,OGA_Degradation,0,None,0.3367873503471249,20,False,False,False,False,False,False
621,5,OGA_Degradation,4,Spike_Outliers,0.15671558991219084,21,False,False,False,False,False,False
622,5,OGA_Degradation,0,None,0.017377976840769055,22,False,False,False,False,False,False
623,5,OGA_Degradation,0,None,0.2227794922814581,23,False,False,False,False,False,False
624,5,OGA_Degradation,4,Spike_Outliers,0.1155567656493605,24,False,False,False,False,False,False
625,5,OGA_Degradation,0,None,0.3753388787695726,25,False,False,False,False,False,False
626,5,OGA_Degradation,3,Partial_Freeze,0.3282708841961507,26,False,False,False,False,False,False
627,5,OGA_Degradation,0,None,0.18213594594926832,27,False,False,False,False,False,False
628,5,OGA_Degradation,0,None,0.242563739555828,28,False,False,False,False,False,False
629,5,OGA_Degradation,0,None,0.1472919957834355,29,False,False,False,False,False,False
630,5,OGA_Degradation,0,None,0.44407812165594196,30,False,False,True,False,False,False
631,5,OGA_Degradation,0,None,0.2778620234344645,31,False,False,False,False,False,False
632,5,OGA_Degradation,0,None,0.17290847968201717,32,False,False,False,False,False,False
633,5,OGA_Degradation,0,None,0.14685589993213458,33,False,False,False,False,False,False
634,5,OGA_Degradation,4,Spike_Outliers,0.22389860933576292,34,True,True,False,False,False,False
635,5,OGA_Degradation,0,None,0.3523768148918679,35,False,False,False,False,False,False
636,5,OGA_Degradation,2,High_Noise,0.3328676678833091,36,False,False,False,False,False,False
637,5,OGA_Degradation,0,None,0.5436388566209214,37,False,False,True,False,False,False
638,5,OGA_Degradation,0,None,0.41369436639141466,38,False,False,True,False,False,False
639,5,OGA_Degradation,0,None,0.43722178993553035,39,False,False,True,False,False,False
640,5,OGA_Degradation,0,None,0.44458235217124714,40,False,False,True,False,False,False
641,5,OGA_Degradation,0,None,0.3377494272674273,41,False,False,False,False,False,False
642,5,OGA_Degradation,3,Partial_Freeze,0.36940683784214173,42,False,False,False,False,False,False
643,5,OGA_Degradation,0,None,0.33636516567070146,43,False,False,False,False,False,False
644,5,OGA_Degradation,0,None,0.2980149664609489,44,False,False,False,False,False,False
645,5,OGA_Degradation,0,None,0.1277028813893094,45,False,False,False,False,False,False
646,5,OGA_Degradation,0,None,0.45086087332155056,46,False,False,True,False,False,False
647,5,OGA_Degradation,0,None,0.3803375675382096,47,False,False,False,False,False,False
648,5,OGA_Degradation,0,None,0.5681655842448998,48,False,False,True,False,False,False
649,5,OGA_Degradation,0,None,0.44340053702827936,49,False,False,True,False,False,False
650,5,OGA_Degradation,0,None,0.4392779836597241,50,False,False,True,False,False,False
651,5,OGA_Degradation,0,None,0.5226268822291964,51,False,False,True,False,False,False
652,5,OGA_Degradation,0,None,0.338487101303165,52,False,False,False,False,False,False
653,5,OGA_Degradation,0,None,0.40309629852923234,53,False,False,True,False,False,False
654,5,OGA_Degradation,0,None,0.5239198501850977,54,False,False,True,False,False,False
655,5,OGA_Degradation,0,None,0.5673680209994674,55,False,False,True,False,False,False
656,5,OGA_Degradation,1,Bias_Drift,0.4461455067620233,56,False,False,True,False,False,False
657,5,OGA_Degradation,0,None,0.2710341590545233,57,False,False,False,False,False,False
658,5,OGA_Degradation,1,Bias_Drift,0.3351336328112653,58,False,False,False,False,False,False
659,5,OGA_Degradation,0,None,0.5076111765078637,59,False,False,True,False,False,False
660,5,OGA_Degradation,0,None,0.47377259431258123,60,False,False,True,False,False,False
661,5,OGA_Degradation,0,None,0.5782766522050259,61,False,False,True,False,False,False
662,5,OGA_Degradation,0,None,0.6136278327142269,62,False,False,True,False,False,False
663,5,OGA_Degradation,0,None,0.5608090567924355,63,False,False,True,False,False,False
664,5,OGA_Degradation,0,None,0.6788243954864153,64,False,False,True,False,False,False
665,5,OGA_Degradation,0,None,0.5975869405405314,65,False,False,True,False,False,False
666,5,OGA_Degradation,0,None,0.5490975206359178,66,False,False,True,False,False,False
667,5,OGA_Degradation,1,Bias_Drift,0.45250838648459796,67,False,False,True,False,False,False
668,5,OGA_Degradation,0,None,0.5766663903266068,68,False,False,True,False,False,False
669,5,OGA_Degradation,2,High_Noise,0.4550678049670909,69,False,False,True,False,False,False
670,5,OGA_Degradation,0,None,0.5606610850906757,70,False,False,True,False,False,False
671,5,OGA_Degradation,0,None,0.5286750816561242,71,False,False,True,False,False,False
672,5,OGA_Degradation,0,None,0.47897252433270926,72,False,False,True,False,False,False
673,5,OGA_Degradation,4,Spike_Outliers,0.6562369229889723,73,False,False,True,False,False,False
674,5,OGA_Degradation,0,None,0.6669198620026907,74,False,False,True,False,False,False
675,5,OGA_Degradation,0,None,0.4920415538523488,75,False,False,True,False,False,False
676,5,OGA_Degradation,0,None,0.6526984316072368,76,False,False,True,False,False,False
677,5,OGA_Degradation,0,None,0.5982886036274143,77,False,False,True,False,False,False
678,5,OGA_Degradation,0,None,0.6513120920938993,78,False,False,True,False,False,False
679,5,OGA_Degradation,0,None,0.6232577110447419,79,False,False,True,False,False,False
680,5,OGA_Degradation,0,None,0.7260615994728775,80,False,False,True,False,False,False
681,5,OGA_Degradation,0,None,0.8251905279585752,81,False,False,True,False,False,False
682,5,OGA_Degradation,0,None,0.745978736737553,82,False,False,True,False,False,False
683,5,OGA_Degradation,0,None,0.6346659407198383,83,False,False,True,False,False,False
684,5,OGA_Degradation,0,None,0.7663145776173403,84,False,False,True,False,False,False
685,5,OGA_Degradation,0,None,0.6812324034379694,85,False,False,True,False,False,False
686,5,OGA_Degradation,0,None,0.7851020167346378,86,False,False,True,False,False,False
687,5,OGA_Degradation,0,None,0.7832043270994241,87,False,False,True,False,False,False
